Accel X,Accel Y,Accel Z,MoCap X,Mocap Y,Mocap Z,Classification
-9.794608,1.396386,-7.270297,2.257000,0.872000,-0.710300,1
-9.794608,1.396386,-7.270297,2.257100,0.872100,-0.710400,1
-9.716155,1.396386,-7.231070,2.257200,0.872000,-0.710400,1
-9.520022,1.357160,-7.231070,2.257400,0.872200,-0.710400,1
-9.520022,1.357160,-7.231070,2.257500,0.872100,-0.710400,1
-9.402342,1.317933,-7.191844,2.257600,0.872100,-0.710300,1
-9.245436,1.239480,-7.191844,2.257700,0.872100,-0.710200,1
-9.049303,1.278707,-7.152617,2.257800,0.872100,-0.710100,1
-8.892397,1.278707,-7.074163,2.257900,0.872100,-0.710000,1
-8.892397,1.278707,-7.074163,2.258100,0.872000,-0.709800,1
-8.696263,1.278707,-7.074163,2.258200,0.872100,-0.709700,1
-8.539357,1.278707,-7.034937,2.258200,0.872100,-0.709600,1
-8.539357,1.278707,-7.034937,2.258300,0.872100,-0.709400,1
-8.578584,1.317933,-6.956484,2.258500,0.872100,-0.709200,1
-8.460904,1.278707,-6.956484,2.258400,0.872200,-0.709100,1
-8.382451,1.200253,-6.956484,2.258500,0.872200,-0.708900,1
-8.382451,1.200253,-6.956484,2.258500,0.872200,-0.708700,1
-8.460904,1.161027,-6.956484,2.258500,0.872200,-0.708500,1
-8.578584,1.043347,-6.956484,2.258500,0.872300,-0.708200,1
-8.853169,1.004120,-6.995710,2.258600,0.872300,-0.708000,1
-8.853169,1.004120,-6.995710,2.258500,0.872400,-0.707800,1
-9.088530,1.082574,-6.995710,2.258500,0.872500,-0.707600,1
-9.284663,1.121800,-6.995710,2.258500,0.872500,-0.707400,1
-9.559249,1.278707,-6.956484,2.258500,0.872600,-0.707100,1
-9.559249,1.278707,-6.956484,2.258500,0.872700,-0.706900,1
-9.833835,1.317933,-6.956484,2.258500,0.872800,-0.706700,1
-10.069195,1.357160,-6.956484,2.258500,0.872900,-0.706500,1
-10.108421,1.317933,-7.034937,2.258500,0.873100,-0.706300,1
-10.108421,1.317933,-7.034937,2.258600,0.873300,-0.706100,1
-10.226101,1.317933,-7.113390,2.258600,0.873400,-0.705900,1
-10.265328,1.278707,-7.231070,2.258700,0.873500,-0.705600,1
-10.226101,1.239480,-7.387976,2.258700,0.873800,-0.705500,1
-10.226101,1.239480,-7.387976,2.258700,0.874100,-0.705300,1
-10.147647,1.239480,-7.387976,2.258800,0.874300,-0.705100,1
-10.108421,1.239480,-7.466430,2.258800,0.874700,-0.705000,1
-10.108421,1.239480,-7.466430,2.258900,0.874900,-0.704800,1
-9.951514,1.200253,-7.427203,2.258900,0.875300,-0.704700,1
-9.951514,1.357160,-7.309523,2.259100,0.875500,-0.704600,1
-9.716155,1.474840,-7.309523,2.259100,0.875800,-0.704500,1
-9.598475,1.592519,-7.270297,2.259200,0.876000,-0.704300,1
-9.598475,1.592519,-7.270297,2.259300,0.876300,-0.704100,1
-9.598475,1.592519,-7.231070,2.259400,0.876400,-0.703800,1
-9.637702,1.749426,-7.231070,2.259500,0.876600,-0.703600,1
-9.637702,1.749426,-7.231070,2.259600,0.876600,-0.703300,1
-9.520022,1.945559,-7.191844,2.259700,0.876600,-0.703000,1
-9.206209,1.945559,-7.074163,2.259800,0.876600,-0.702700,1
-9.049303,1.984785,-7.113390,2.259900,0.876500,-0.702200,1
-8.970850,1.984785,-7.113390,2.259900,0.876400,-0.701900,1
-8.970850,1.984785,-7.113390,2.259900,0.876100,-0.701500,1
-9.088530,1.945559,-7.074163,2.260000,0.875800,-0.701000,1
-9.088530,1.827879,-7.152617,2.260000,0.875600,-0.700500,1
-9.088530,1.827879,-7.152617,2.259900,0.875300,-0.700000,1
-8.970850,1.710199,-7.191844,2.259800,0.875100,-0.699500,1
-8.813943,1.514066,-7.152617,2.259800,0.874800,-0.699000,1
-8.657037,1.357160,-7.152617,2.259600,0.874500,-0.698500,1
-8.657037,1.357160,-7.152617,2.259400,0.874400,-0.698000,1
-8.696263,1.317933,-7.152617,2.259400,0.874300,-0.697300,1
-8.774717,1.357160,-7.191844,2.259200,0.874200,-0.696700,1
-8.774717,1.357160,-7.113390,2.259100,0.874300,-0.696000,1
-8.774717,1.435613,-7.034937,2.258800,0.874400,-0.695500,1
-8.774717,1.435613,-7.034937,2.258600,0.874600,-0.694900,1
-8.774717,1.435613,-7.113390,2.258400,0.874800,-0.694300,1
-8.892397,1.474840,-7.152617,2.258200,0.875300,-0.693700,1
-8.892397,1.474840,-7.152617,2.258000,0.875600,-0.693100,1
-8.970850,1.474840,-7.152617,2.258000,0.876100,-0.692500,1
-9.088530,1.553293,-7.191844,2.257800,0.876700,-0.692000,1
-9.127756,1.474840,-7.231070,2.257600,0.877100,-0.691300,1
-9.166983,1.553293,-7.191844,2.257400,0.877700,-0.690900,1
-9.166983,1.553293,-7.191844,2.257400,0.878300,-0.690300,1
-9.166983,1.553293,-7.231070,2.257300,0.878900,-0.689700,1
-9.206209,1.592519,-7.191844,2.257100,0.879500,-0.689300,1
-9.206209,1.592519,-7.191844,2.257100,0.880000,-0.688800,1
-9.323890,1.749426,-7.113390,2.257100,0.880700,-0.688300,1
-9.323890,1.788652,-7.074163,2.257100,0.881200,-0.687700,1
-9.206209,1.749426,-7.074163,2.257200,0.881800,-0.687300,1
-9.206209,1.749426,-7.074163,2.257300,0.882300,-0.686800,1
-9.166983,1.749426,-6.995710,2.257400,0.882900,-0.686300,1
-9.284663,1.749426,-6.995710,2.257500,0.883400,-0.685900,1
-9.284663,1.749426,-6.995710,2.257700,0.883700,-0.685300,1
-9.323890,1.710199,-7.034937,2.257800,0.884400,-0.684900,1
-9.323890,1.749426,-6.995710,2.257900,0.884700,-0.684400,1
-9.323890,1.710199,-6.917257,2.258100,0.885000,-0.684000,1
-9.166983,1.670973,-6.917257,2.258100,0.885300,-0.683700,1
-9.166983,1.670973,-6.917257,2.258200,0.885600,-0.683400,1
-9.166983,1.631746,-6.878031,2.258400,0.885700,-0.683000,1
-9.245436,1.670973,-6.917257,2.258300,0.885800,-0.682700,1
-9.245436,1.670973,-6.917257,2.258400,0.886000,-0.682400,1
-9.245436,1.710199,-6.838804,2.258400,0.886100,-0.682100,1
-9.245436,1.710199,-6.760351,2.258500,0.886300,-0.681900,1
-9.206209,1.788652,-6.721124,2.258500,0.886300,-0.681500,1
-9.127756,1.788652,-6.681898,2.258600,0.886400,-0.681300,1
-9.127756,1.788652,-6.681898,2.258600,0.886400,-0.681200,1
-9.049303,1.788652,-6.721124,2.258600,0.886500,-0.681100,1
-9.049303,1.788652,-6.681898,2.258600,0.886500,-0.681000,1
-9.049303,1.788652,-6.681898,2.258600,0.886400,-0.681000,1
-9.088530,1.827879,-6.681898,2.258700,0.886500,-0.680900,1
-9.088530,1.710199,-6.681898,2.258700,0.886500,-0.680900,1
-9.088530,1.749426,-6.681898,2.258800,0.886500,-0.681000,1
-9.010077,1.631746,-6.642671,2.258900,0.886400,-0.681000,1
-9.010077,1.631746,-6.642671,2.258900,0.886500,-0.681100,1
-8.931623,1.592519,-6.681898,2.259000,0.886400,-0.681200,1
-8.931623,1.631746,-6.681898,2.259100,0.886600,-0.681300,1
-9.010077,1.553293,-6.681898,2.259300,0.886600,-0.681500,1
-9.010077,1.553293,-6.681898,2.259400,0.886500,-0.681800,1
-8.970850,1.553293,-6.681898,2.259400,0.886700,-0.682000,1
-9.010077,1.553293,-6.721124,2.259500,0.886700,-0.682100,1
-9.010077,1.553293,-6.721124,2.259600,0.886700,-0.682400,1
-8.931623,1.592519,-6.642671,2.259700,0.886800,-0.682600,1
-8.931623,1.592519,-6.721124,2.259700,0.886900,-0.682800,1
-8.931623,1.592519,-6.721124,2.259800,0.886900,-0.683100,1
-8.970850,1.514066,-6.760351,2.260000,0.887000,-0.683300,1
-8.970850,1.514066,-6.760351,2.260000,0.887100,-0.683700,1
-9.010077,1.474840,-6.760351,2.260000,0.887300,-0.684000,1
-9.088530,1.514066,-6.721124,2.260100,0.887400,-0.684300,1
-9.088530,1.514066,-6.721124,2.260100,0.887500,-0.684600,1
-9.010077,1.553293,-6.799577,2.260200,0.887500,-0.684800,1
-9.049303,1.553293,-6.760351,2.260200,0.887700,-0.685100,1
-9.049303,1.553293,-6.760351,2.260300,0.887800,-0.685400,1
-9.010077,1.514066,-6.799577,2.260300,0.887900,-0.685700,1
-9.010077,1.514066,-6.799577,2.260300,0.888000,-0.686000,1
-9.049303,1.435613,-6.799577,2.260200,0.888200,-0.686300,1
-9.088530,1.474840,-6.760351,2.260300,0.888200,-0.686500,1
-9.088530,1.474840,-6.760351,2.260200,0.888400,-0.686900,1
-9.088530,1.553293,-6.799577,2.260100,0.888500,-0.687200,1
-8.970850,1.553293,-6.760351,2.260100,0.888600,-0.687500,1
-8.970850,1.553293,-6.760351,2.260100,0.888600,-0.687700,1
-8.892397,1.592519,-6.760351,2.260000,0.888700,-0.688000,1
-8.774717,1.631746,-6.760351,2.259700,0.888900,-0.688400,1
-8.813943,1.670973,-6.760351,2.259500,0.889000,-0.688700,1
-8.853169,1.710199,-6.760351,2.259400,0.889000,-0.689000,1
-8.853169,1.710199,-6.760351,2.259200,0.889100,-0.689300,1
-8.892397,1.710199,-6.760351,2.259100,0.889100,-0.689600,1
-8.892397,1.749426,-6.681898,2.258900,0.889200,-0.689900,1
-8.892397,1.749426,-6.681898,2.258600,0.889100,-0.690300,1
-8.853169,1.749426,-6.721124,2.258500,0.889100,-0.690600,1
-8.853169,1.788652,-6.681898,2.258300,0.889100,-0.691000,1
-8.853169,1.827879,-6.721124,2.258100,0.889100,-0.691400,1
-8.853169,1.827879,-6.721124,2.257900,0.889000,-0.691800,1
-8.892397,1.867105,-6.721124,2.257600,0.889000,-0.692300,1
-8.970850,1.867105,-6.721124,2.257300,0.888900,-0.692800,1
-9.088530,1.827879,-6.721124,2.257000,0.889000,-0.693300,1
-9.049303,1.906332,-6.721124,2.256700,0.888900,-0.693800,1
-9.049303,1.906332,-6.721124,2.256400,0.888800,-0.694300,1
-9.049303,1.827879,-6.681898,2.256100,0.888800,-0.694800,1
-9.010077,1.827879,-6.760351,2.255900,0.888800,-0.695300,1
-9.010077,1.827879,-6.760351,2.255600,0.888600,-0.695800,1
-9.010077,1.827879,-6.760351,2.255200,0.888400,-0.696400,1
-9.049303,1.827879,-6.721124,2.254900,0.888200,-0.697000,1
-9.049303,1.867105,-6.760351,2.254600,0.888200,-0.697600,1
-9.127756,1.867105,-6.721124,2.254200,0.888000,-0.698200,1
-9.127756,1.867105,-6.721124,2.253900,0.887800,-0.698800,1
-9.166983,1.906332,-6.721124,2.253600,0.887600,-0.699300,1
-9.127756,1.867105,-6.681898,2.253400,0.887400,-0.699900,1
-9.127756,1.867105,-6.681898,2.253100,0.887100,-0.700400,1
-9.127756,1.945559,-6.681898,2.252800,0.886900,-0.701000,1
-9.166983,1.906332,-6.681898,2.252500,0.886600,-0.701500,1
-9.206209,1.945559,-6.642671,2.252300,0.886300,-0.702100,1
-9.206209,1.906332,-6.642671,2.251900,0.886000,-0.702500,1
-9.127756,1.867105,-6.642671,2.251600,0.885700,-0.703100,1
-9.127756,1.867105,-6.642671,2.251400,0.885400,-0.703500,1
-9.088530,1.710199,-6.681898,2.251100,0.885200,-0.704100,1
-9.088530,1.592519,-6.681898,2.250900,0.884900,-0.704500,1
-9.088530,1.592519,-6.681898,2.250600,0.884600,-0.705000,1
-9.049303,1.514066,-6.760351,2.250500,0.884400,-0.705400,1
-9.166983,1.553293,-6.721124,2.250300,0.884100,-0.705800,1
-9.166983,1.631746,-6.760351,2.250000,0.883900,-0.706200,1
-9.166983,1.631746,-6.760351,2.249800,0.883600,-0.706600,1
-9.127756,1.670973,-6.721124,2.249600,0.883400,-0.706900,1
-9.049303,1.710199,-6.760351,2.249500,0.883300,-0.707300,1
-9.049303,1.788652,-6.760351,2.249400,0.883100,-0.707600,1
-9.049303,1.788652,-6.760351,2.249300,0.882800,-0.707800,1
-9.049303,1.788652,-6.721124,2.249100,0.882700,-0.708100,1
-9.049303,1.827879,-6.760351,2.248900,0.882600,-0.708400,1
-9.088530,1.827879,-6.760351,2.248800,0.882500,-0.708500,1
-9.088530,1.867105,-6.799577,2.248700,0.882300,-0.708700,1
-9.088530,1.867105,-6.799577,2.248500,0.882300,-0.708900,1
-9.049303,1.827879,-6.838804,2.248400,0.882100,-0.709000,1
-9.049303,1.788652,-6.878031,2.248400,0.882100,-0.709100,1
-9.088530,1.749426,-6.838804,2.248100,0.882000,-0.709200,1
-9.088530,1.749426,-6.838804,2.248000,0.882000,-0.709200,1
-9.127756,1.710199,-6.838804,2.247800,0.881900,-0.709200,1
-9.127756,1.670973,-6.878031,2.247600,0.881800,-0.709300,1
-9.127756,1.670973,-6.878031,2.247500,0.881700,-0.709300,1
-9.166983,1.670973,-6.878031,2.247300,0.881600,-0.709300,1
-9.088530,1.670973,-6.878031,2.247100,0.881500,-0.709200,1
-9.127756,1.592519,-6.878031,2.247000,0.881300,-0.709000,1
-9.127756,1.592519,-6.878031,2.246900,0.881200,-0.708900,1
-9.088530,1.514066,-6.838804,2.246700,0.881300,-0.708800,1
-9.088530,1.435613,-6.878031,2.246600,0.881200,-0.708600,1
-9.166983,1.435613,-6.838804,2.246500,0.881100,-0.708400,1
-9.166983,1.435613,-6.838804,2.246500,0.881100,-0.708300,1
-9.206209,1.396386,-6.878031,2.246300,0.881000,-0.708100,1
-9.245436,1.121800,-6.956484,2.246200,0.880900,-0.707900,1
-9.323890,1.121800,-6.956484,2.246200,0.880900,-0.707700,1
-9.402342,1.121800,-6.917257,2.246200,0.880800,-0.707500,1
-9.402342,1.200253,-6.917257,2.246300,0.880700,-0.707200,1
-9.323890,1.239480,-6.838804,2.246200,0.880700,-0.707000,1
-9.323890,1.278707,-6.799577,2.246200,0.880600,-0.706800,1
-9.206209,1.278707,-6.878031,2.246200,0.880500,-0.706500,1
-9.245436,1.239480,-6.878031,2.246200,0.880400,-0.706100,1
-9.245436,1.239480,-6.878031,2.246200,0.880400,-0.705800,1
-9.245436,1.239480,-6.917257,2.246100,0.880400,-0.705500,1
-9.166983,1.200253,-6.917257,2.246200,0.880200,-0.705200,1
-9.166983,1.200253,-6.917257,2.246300,0.880100,-0.704800,1
-9.206209,1.357160,-6.878031,2.246200,0.880000,-0.704500,1
-9.166983,1.435613,-6.917257,2.246200,0.880000,-0.704000,1
-9.206209,1.474840,-6.878031,2.246200,0.880000,-0.703700,1
-9.206209,1.553293,-6.878031,2.246300,0.879800,-0.703400,1
-9.206209,1.553293,-6.878031,2.246100,0.879800,-0.703000,1
-9.245436,1.592519,-6.917257,2.246100,0.879600,-0.702700,1
-9.284663,1.553293,-6.995710,2.246000,0.879400,-0.702300,1
-9.284663,1.553293,-6.995710,2.245900,0.879300,-0.702000,1
-9.284663,1.514066,-7.034937,2.245800,0.879200,-0.701600,1
-9.363116,1.396386,-6.995710,2.245700,0.879000,-0.701300,1
-9.402342,1.357160,-7.074163,2.245600,0.879000,-0.700900,1
-9.441569,1.357160,-7.074163,2.245500,0.878700,-0.700400,1
-9.441569,1.357160,-7.074163,2.245500,0.878700,-0.700100,1
-9.441569,1.357160,-6.995710,2.245500,0.878500,-0.699600,1
-9.441569,1.317933,-7.074163,2.245400,0.878300,-0.699200,1
-9.441569,1.317933,-7.074163,2.245300,0.878300,-0.698800,1
-9.441569,1.317933,-7.152617,2.245300,0.878200,-0.698300,1
-9.520022,1.357160,-7.152617,2.245300,0.878000,-0.697800,1
-9.559249,1.357160,-7.152617,2.245300,0.877900,-0.697400,1
-9.559249,1.357160,-7.152617,2.245300,0.877800,-0.697000,1
-9.480796,1.357160,-7.152617,2.245200,0.877600,-0.696500,1
-9.520022,1.357160,-7.113390,2.245300,0.877500,-0.696000,1
-9.520022,1.357160,-7.113390,2.245300,0.877500,-0.695500,1
-9.520022,1.396386,-7.034937,2.245400,0.877300,-0.695000,1
-9.520022,1.357160,-7.074163,2.245400,0.877300,-0.694500,1
-9.520022,1.357160,-7.074163,2.245500,0.877100,-0.693900,1
-9.480796,1.317933,-7.074163,2.245600,0.877100,-0.693500,1
-9.520022,1.317933,-7.113390,2.245700,0.876900,-0.692900,1
-9.520022,1.317933,-7.113390,2.245700,0.876800,-0.692400,1
-9.520022,1.161027,-7.113390,2.245600,0.876700,-0.691900,1
-9.402342,1.082574,-7.074163,2.245500,0.876600,-0.691500,1
-9.480796,0.886441,-7.113390,2.245500,0.876400,-0.690900,1
-9.402342,0.925667,-7.074163,2.245400,0.876400,-0.690500,1
-9.402342,0.925667,-7.074163,2.245400,0.876300,-0.689900,1
-9.323890,0.886441,-7.074163,2.245400,0.876200,-0.689400,1
-9.284663,0.886441,-6.995710,2.245400,0.876100,-0.688900,1
-9.284663,0.886441,-6.995710,2.245200,0.876000,-0.688500,1
-9.206209,0.964894,-6.995710,2.245100,0.875900,-0.688000,1
-9.206209,1.043347,-6.995710,2.244900,0.875700,-0.687500,1
-9.088530,1.121800,-6.917257,2.244900,0.875600,-0.687000,1
-9.088530,1.121800,-6.917257,2.244700,0.875400,-0.686500,1
-9.049303,1.161027,-6.956484,2.244600,0.875300,-0.686100,1
-9.010077,1.161027,-6.917257,2.244500,0.875200,-0.685500,1
-9.010077,1.161027,-6.917257,2.244400,0.875000,-0.685000,1
-9.088530,1.161027,-6.956484,2.244400,0.874800,-0.684500,1
-9.088530,1.043347,-6.917257,2.244500,0.874700,-0.684000,1
-9.049303,0.925667,-6.878031,2.244400,0.874600,-0.683400,1
-9.049303,0.925667,-6.878031,2.244400,0.874500,-0.682900,1
-8.970850,0.886441,-6.878031,2.244500,0.874300,-0.682300,1
-8.970850,0.886441,-6.838804,2.244500,0.874200,-0.681800,1
-9.010077,1.004120,-6.838804,2.244400,0.874100,-0.681300,1
-9.049303,1.082574,-6.799577,2.244500,0.874000,-0.680800,1
-9.049303,1.082574,-6.799577,2.244500,0.873900,-0.680400,1
-9.049303,1.200253,-6.760351,2.244500,0.873800,-0.679800,1
-9.166983,1.278707,-6.760351,2.244500,0.873700,-0.679400,1
-9.166983,1.278707,-6.760351,2.244600,0.873600,-0.678900,1
-9.245436,1.317933,-6.721124,2.244600,0.873600,-0.678500,1
-9.363116,1.278707,-6.721124,2.244700,0.873600,-0.678000,1
-9.363116,1.278707,-6.721124,2.244800,0.873600,-0.677400,1
-9.441569,1.278707,-6.799577,2.244800,0.873700,-0.677000,1
-9.520022,1.200253,-6.760351,2.245000,0.873700,-0.676500,1
-9.520022,1.200253,-6.760351,2.245100,0.873800,-0.676000,1
-9.520022,1.200253,-6.760351,2.245200,0.873800,-0.675600,1
-9.559249,1.082574,-6.760351,2.245400,0.873900,-0.675100,1
-9.520022,1.043347,-6.760351,2.245600,0.873900,-0.674600,1
-9.480796,1.082574,-6.838804,2.245800,0.874000,-0.674200,1
-9.441569,1.043347,-6.878031,2.245900,0.874200,-0.673800,1
-9.441569,1.004120,-6.878031,2.246000,0.874200,-0.673300,1
-9.441569,1.082574,-6.878031,2.246100,0.874300,-0.673000,1
-9.441569,1.082574,-6.878031,2.246200,0.874500,-0.672600,1
-9.441569,1.082574,-6.878031,2.246300,0.874500,-0.672200,1
-9.402342,1.082574,-6.917257,2.246400,0.874600,-0.671800,1
-9.402342,1.082574,-6.917257,2.246600,0.874800,-0.671400,1
-9.402342,1.121800,-6.956484,2.246600,0.874900,-0.671100,1
-9.402342,1.004120,-6.995710,2.246600,0.875200,-0.670900,1
-9.402342,0.925667,-7.034937,2.246700,0.875300,-0.670600,1
-9.441569,0.925667,-7.074163,2.246800,0.875400,-0.670300,1
-9.441569,0.925667,-7.074163,2.246800,0.875600,-0.670000,1
-9.480796,0.925667,-7.034937,2.246900,0.875900,-0.669800,1
-9.520022,0.964894,-7.113390,2.246900,0.876100,-0.669500,1
-9.559249,0.964894,-7.034937,2.247000,0.876200,-0.669300,1
-9.559249,0.964894,-7.034937,2.246900,0.876500,-0.669100,1
-9.559249,1.004120,-7.074163,2.247000,0.876500,-0.668800,1
-9.441569,1.004120,-7.034937,2.246900,0.876800,-0.668600,1
-9.441569,1.004120,-7.034937,2.246900,0.876900,-0.668400,1
-9.480796,1.004120,-6.995710,2.247000,0.876900,-0.668200,1
-9.441569,1.043347,-7.113390,2.247000,0.877100,-0.668000,1
-9.441569,1.043347,-7.113390,2.247100,0.877100,-0.667800,1
-9.402342,1.004120,-7.034937,2.247100,0.877200,-0.667600,1
-9.402342,1.004120,-7.034937,2.247200,0.877200,-0.667400,1
-9.323890,1.043347,-7.034937,2.247200,0.877300,-0.667100,1
-9.323890,1.043347,-7.034937,2.247200,0.877400,-0.666900,1
-9.245436,0.964894,-6.995710,2.247300,0.877200,-0.666600,1
-9.245436,0.925667,-6.995710,2.247400,0.877200,-0.666300,1
-9.206209,0.886441,-6.956484,2.247500,0.877000,-0.666000,1
-9.206209,0.886441,-6.995710,2.247400,0.877000,-0.665700,1
-9.206209,0.768761,-6.956484,2.247500,0.876800,-0.665400,1
-9.206209,0.768761,-6.956484,2.247500,0.876800,-0.665100,1
-9.245436,0.768761,-6.956484,2.247500,0.876600,-0.664800,1
-9.284663,0.729534,-6.995710,2.247600,0.876500,-0.664400,1
-9.284663,0.729534,-6.995710,2.247600,0.876400,-0.664000,1
-9.284663,0.807987,-6.956484,2.247700,0.876300,-0.663600,1
-9.363116,0.768761,-6.917257,2.247700,0.876400,-0.663200,1
-9.363116,0.768761,-6.956484,2.247900,0.876300,-0.662700,1
-9.363116,0.768761,-6.956484,2.248000,0.876200,-0.662200,1
-9.402342,0.768761,-6.917257,2.248100,0.876200,-0.661600,1
-9.441569,0.847214,-6.917257,2.248100,0.876200,-0.661100,1
-9.441569,0.847214,-6.995710,2.248200,0.876200,-0.660600,1
-9.441569,0.847214,-6.995710,2.248200,0.876200,-0.660000,1
-9.520022,0.886441,-6.995710,2.248300,0.876300,-0.659500,1
-9.559249,0.886441,-6.917257,2.248400,0.876400,-0.658900,1
-9.559249,0.886441,-6.917257,2.248600,0.876500,-0.658200,1
-9.520022,0.925667,-6.878031,2.248600,0.876700,-0.657600,1
-9.480796,0.925667,-6.878031,2.248800,0.876700,-0.656800,1
-9.441569,0.925667,-6.878031,2.248900,0.876900,-0.656000,1
-9.480796,0.925667,-6.878031,2.249000,0.877000,-0.655400,1
-9.480796,0.925667,-6.878031,2.249000,0.877200,-0.654600,1
-9.441569,0.847214,-6.878031,2.249200,0.877300,-0.654000,1
-9.480796,0.847214,-6.838804,2.249200,0.877500,-0.653300,1
-9.480796,0.847214,-6.838804,2.249300,0.877800,-0.652500,1
-9.402342,0.768761,-6.878031,2.249500,0.877900,-0.651700,1
-9.323890,0.729534,-6.878031,2.249600,0.878200,-0.650900,1
-9.323890,0.729534,-6.878031,2.249800,0.878400,-0.650200,1
-9.284663,0.729534,-6.838804,2.249800,0.878700,-0.649500,1
-9.284663,0.729534,-6.838804,2.249900,0.878900,-0.648700,1
-9.284663,0.729534,-6.838804,2.250100,0.879000,-0.647900,1
-9.284663,0.729534,-6.917257,2.250200,0.879500,-0.647200,1
-9.284663,0.729534,-6.917257,2.250400,0.879500,-0.646300,1
-9.323890,0.768761,-6.917257,2.250500,0.879800,-0.645600,1
-9.323890,0.768761,-6.878031,2.250600,0.880100,-0.644900,1
-9.323890,0.768761,-6.878031,2.250800,0.880300,-0.644100,1
-9.323890,0.768761,-6.878031,2.250900,0.880700,-0.643400,1
-9.284663,0.807987,-6.838804,2.251100,0.881000,-0.642700,1
-9.363116,0.807987,-6.917257,2.251300,0.881200,-0.642000,1
-9.363116,0.807987,-6.917257,2.251400,0.881500,-0.641300,1
-9.402342,0.847214,-6.917257,2.251700,0.881800,-0.640600,1
-9.402342,0.847214,-6.878031,2.251900,0.882000,-0.640000,1
-9.402342,0.886441,-6.956484,2.252000,0.882400,-0.639400,1
-9.363116,0.925667,-6.878031,2.252300,0.882600,-0.638700,1
-9.363116,0.925667,-6.878031,2.252500,0.882800,-0.638000,1
-9.284663,0.925667,-6.956484,2.252700,0.883000,-0.637300,1
-9.323890,0.925667,-6.956484,2.252900,0.883200,-0.636800,1
-9.323890,0.925667,-6.956484,2.252900,0.883400,-0.636200,1
-9.363116,0.964894,-6.956484,2.253100,0.883500,-0.635600,1
-9.323890,0.964894,-6.917257,2.253300,0.883900,-0.635100,1
-9.323890,1.004120,-6.878031,2.253500,0.883900,-0.634500,1
-9.323890,1.004120,-6.878031,2.253400,0.884100,-0.634000,1
-9.323890,0.925667,-6.917257,2.253500,0.884300,-0.633500,1
